t,roll,pitch
26.058094263076782,0.0,0.0
26.088103532791138,0.0,0.0
26.118112325668335,0.0,0.0
26.14811944961548,0.0,0.0
26.178127765655518,0.0,0.0
26.208137273788452,0.0,0.0
26.23814845085144,0.0,0.0
26.268157482147217,0.0,0.0
26.298166275024414,0.0,0.0
26.328176259994507,0.0,0.0
26.358184337615967,0.0,0.0
26.388192653656006,0.0,0.0
26.418203592300415,0.0,0.0
26.4482102394104,0.0,0.0
26.478217840194702,0.0,0.0
26.5082266330719,0.0,0.0
26.538235902786255,0.0,0.0
26.568246126174927,0.0,0.0
26.59825587272644,0.0,0.0
26.628267526626587,0.0,0.0
26.658276557922363,0.0,0.0
26.688284635543823,0.0,0.0
26.71829390525818,0.0,0.0
26.748302221298218,0.0,0.0
26.778313159942627,0.0,0.0
26.80832290649414,0.0,0.0
26.838333129882812,0.0,0.0
26.86833906173706,0.0,0.0
26.898345232009888,0.0,0.0
26.9283549785614,0.0,0.0
26.958362817764282,0.0,0.0
26.98836922645569,0.0,0.0
27.01837944984436,0.0,0.0
27.048388957977295,0.0,0.0
27.07839846611023,0.0,0.0
27.108405351638794,0.0,0.0
27.13841485977173,0.0,0.0
27.16842269897461,0.0,0.0
27.198428869247437,0.0,0.0
27.22843909263611,0.0,0.0
27.258445262908936,0.0,0.0
27.288453578948975,0.0,0.0
27.318460941314697,0.0,0.0
27.348467111587524,0.0,0.0
27.378476858139038,0.0,0.0
27.40848422050476,0.0,0.0
27.43849277496338,0.0,0.0
27.4685001373291,0.0,0.0
27.498507499694824,0.0,0.0
27.528516054153442,0.0,0.0
27.55852246284485,0.0,0.0
27.588529586791992,0.0,0.0
27.618539333343506,0.0,0.0
27.648547172546387,0.0,0.0
27.678555011749268,0.0,0.0
27.70856285095215,0.0,0.0
27.7385733127594,0.0,0.0
27.768582820892334,0.0,0.0
27.79859161376953,0.0,0.0
27.828598976135254,0.0,0.0
27.858606576919556,0.0,0.0
27.888615369796753,0.0,0.0
27.91862392425537,0.0,0.0
27.948634386062622,0.0,0.0
27.978644132614136,0.0,0.0
28.008650541305542,0.0,0.0
28.038657426834106,0.0,0.0
28.068666458129883,0.0,0.0
28.098673582077026,0.0,0.0
